Volatility 3 Framework 2.27.0

Offset	Name
0x3fa723e0	\Windows\AppPatch\sysmain.sdb
0x3fa72840	\$Directory
0x3fa781c0	\wkssvc
0x3fa78410	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x3fa786f0	\wkssvc
0x3fa79af0	\lsass
0x3fa79d50	\Users\SmartNet\Links\Downloads.lnk
0x3fa79ea0	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fa7c420	\Users\SmartNet\Downloads\DumpIt
0x3fa7e5d0	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x3fa85ae0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid
0x3fa88820	\Windows\System32\msimg32.dll
0x3fa89640	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\46f433176bc0b3d2.automaticDestinations-ms
0x3fa89790	\Users\Alissa Simpson\Documents
0x3fa92360	\$Directory
0x3fa928b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x3fa92a00	\wkssvc
0x3fa937a0	\srvsvc
0x3fa95160	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fa96070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x3fa962b0	\Windows\System32\C_1257.NLS
0x3fa96560	\Windows\System32\C_1258.NLS
0x3fa966b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x3fa96f20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x3fa97bc0	\Windows\System32\elsTrans.dll
0x3fa97d10	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa97f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa98610	\Windows\System32\C_1255.NLS
0x3fa98970	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa99600	\Windows\System32\C_852.NLS
0x3fa9ad10	\Windows
0x3fa9b070	\$Directory
0x3fa9b6a0	\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_en-us_020378a8991bbcc2.manifest
0x3fa9bcf0	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fa9cb70	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fa9d3b0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x3fa9d810	\Program Files\WinRAR\WinRAR.exe
0x3fa9e2d0	\Windows\System32\riched20.dll
0x3fa9e500	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fa9f190	\$Directory
0x3fa9fe90	\Program Files\WinRAR\WinRAR.exe
0x3faa03d0	\Users\Alissa Simpson\AppData\Roaming\WinRAR\version.dat
0x3faa0520	\Windows\Fonts\StaticCache.dat
0x3faa1220	\Windows\System32
0x3faa1500	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x3faa1f20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3faa2180	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x3faa22d0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3faa3330	\Windows\System32\mssph.dll
0x3faaf840	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3faafa50	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms
0x3fab08e0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x3fab0af0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x3fab15e0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x3fab3660	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\desktop.ini
0x3fab3bd0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x3fab4a90	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fab4da0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019121120191212\index.dat
0x3fabff20	\Windows\System32\elslad.dll
0x3fac0070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x3fac1330	\Windows\AppPatch\pcamain.sdb
0x3fac1480	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x3fac22f0	\Windows\System32\NlsData0000.dll
0x3fac2650	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x3fac29b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x3fac2d10	\Windows\System32\en-US\consent.exe.mui
0x3fac3bc0	\Users\Alissa Simpson\Documents\Important.rar
0x3fac3f20	\Windows\System32\elslad.dll
0x3fac4120	\Windows\Fonts\cour.ttf
0x3fac44f0	\Windows\System32\elsTrans.dll
0x3fac4950	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3facc6a0	\srvsvc
0x3faccad0	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3faccf20	\Windows\System32
0x3face4b0	\VBoxTrayIPC-SmartNet
0x3fad7830	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fad7e90	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fad9ed0	\Windows\System32\wow64win.dll
0x3fadfd10	\Users\SmartNet\Downloads\DumpIt
0x3fae1280	\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0x3fae4420	\Windows\winsxs\Manifests\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80.manifest
0x3fae5830	\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest
0x3faee8a0	\Windows\System32\wow64cpu.dll
0x3faef880	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3faf04e0	\Windows\SysWOW64\imm32.dll
0x3faf42f0	\Users\SmartNet\Downloads
0x3faf4d10	\Users\SmartNet\Downloads
0x3faf5ad0	\Windows\System32\appinfo.dll
0x3faf73e0	\Windows\AppPatch\sysmain.sdb
0x3faf7840	\$Directory
0x3fafd1c0	\wkssvc
0x3fafd410	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x3fafd6f0	\wkssvc
0x3fafeaf0	\lsass
0x3fafed50	\Users\SmartNet\Links\Downloads.lnk
0x3fafeea0	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fb01420	\Users\SmartNet\Downloads\DumpIt
0x3fb035d0	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x3fb0aae0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid
0x3fb0d820	\Windows\System32\msimg32.dll
0x3fb0e640	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\46f433176bc0b3d2.automaticDestinations-ms
0x3fb0e790	\Users\Alissa Simpson\Documents
0x3fb17360	\$Directory
0x3fb178b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x3fb17a00	\wkssvc
0x3fb187a0	\srvsvc
0x3fb1a160	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fb1b070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x3fb1b2b0	\Windows\System32\C_1257.NLS
0x3fb1b560	\Windows\System32\C_1258.NLS
0x3fb1b6b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x3fb1bf20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x3fb1cbc0	\Windows\System32\elsTrans.dll
0x3fb1cd10	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb1cf20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb1d610	\Windows\System32\C_1255.NLS
0x3fb1d970	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb1e600	\Windows\System32\C_852.NLS
0x3fb1fd10	\Windows
0x3fb20070	\$Directory
0x3fb206a0	\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_en-us_020378a8991bbcc2.manifest
0x3fb20cf0	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fb21b70	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fb223b0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x3fb22810	\Program Files\WinRAR\WinRAR.exe
0x3fb232d0	\Windows\System32\riched20.dll
0x3fb23500	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fb24190	\$Directory
0x3fb24e90	\Program Files\WinRAR\WinRAR.exe
0x3fb253d0	\Users\Alissa Simpson\AppData\Roaming\WinRAR\version.dat
0x3fb25520	\Windows\Fonts\StaticCache.dat
0x3fb26220	\Windows\System32
0x3fb26500	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x3fb26f20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3fb27180	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x3fb272d0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb28330	\Windows\System32\mssph.dll
0x3fb34840	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb34a50	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms
0x3fb358e0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x3fb35af0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x3fb365e0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x3fb38660	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\desktop.ini
0x3fb38bd0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x3fb39a90	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb39da0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019121120191212\index.dat
0x3fb44f20	\Windows\System32\elslad.dll
0x3fb45070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x3fb46330	\Windows\AppPatch\pcamain.sdb
0x3fb46480	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x3fb472f0	\Windows\System32\NlsData0000.dll
0x3fb47650	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x3fb479b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x3fb47d10	\Windows\System32\en-US\consent.exe.mui
0x3fb48bc0	\Users\Alissa Simpson\Documents\Important.rar
0x3fb48f20	\Windows\System32\elslad.dll
0x3fb49120	\Windows\Fonts\cour.ttf
0x3fb494f0	\Windows\System32\elsTrans.dll
0x3fb49950	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fb516a0	\srvsvc
0x3fb51ad0	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fb51f20	\Windows\System32
0x3fb534b0	\VBoxTrayIPC-SmartNet
0x3fb5c830	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fb5ce90	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fb5eed0	\Windows\System32\wow64win.dll
0x3fb64d10	\Users\SmartNet\Downloads\DumpIt
0x3fb66280	\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0x3fb69420	\Windows\winsxs\Manifests\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80.manifest
0x3fb6a830	\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest
0x3fb738a0	\Windows\System32\wow64cpu.dll
0x3fb74880	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3fb754e0	\Windows\SysWOW64\imm32.dll
0x3fb792f0	\Users\SmartNet\Downloads
0x3fb79d10	\Users\SmartNet\Downloads
0x3fb7aad0	\Windows\System32\appinfo.dll
0x3fb7c3e0	\Windows\AppPatch\sysmain.sdb
0x3fb7c840	\$Directory
0x3fb821c0	\wkssvc
0x3fb82410	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x3fb826f0	\wkssvc
0x3fb83af0	\lsass
0x3fb83d50	\Users\SmartNet\Links\Downloads.lnk
0x3fb83ea0	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fc61980	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x3fc63050	\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
0x3fc642d0	\Device\HarddiskVolume2\Users\SmartNet\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x3fc66d10	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Math Input Panel.lnk
0x3fc6d2c0	\Windows\System32\stdole2.tlb
0x3fc6e2c0	\Users\Alissa Simpson\ntuser.dat.LOG2
0x3fc70650	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TMContainer00000000000000000002.regtrans-ms
0x3fc709c0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TMContainer00000000000000000001.regtrans-ms
0x3fc7c350	\Windows\System32\en-US\conhost.exe.mui
0x3fc7edd0	\Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TM
0x3fc7ef20	\srvsvc
0x3fc82f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fc8a5e0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk
0x3fc8c070	\Windows\System32\C_1251.NLS
0x3fc8db70	\MsFteWds
0x3fc8ddc0	\Users\SmartNet\Searches\Sticky Notes (Windows Sticky Notes).searchconnector-ms
0x3fc8f810	\Windows\System32\odbc32.dll
0x3fc8fa20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk
0x3fc905b0	\$Directory
0x3fc93f20	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x3fc948c0	\$Directory
0x3fc94f20	\Windows\System32\UIRibbon.dll
0x3fc96500	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\ShapeCollector.lnk
0x3fc96870	\Windows\System32\C_1253.NLS
0x3fc97590	\Windows\System32\odbcint.dll
0x3fc97730	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fc97880	\Windows\System32\mfc42u.dll
0x3fc97a90	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk
0x3fc97c50	\Windows\System32\mspaint.exe
0x3fc983c0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE.lnk
0x3fc98710	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE (x86).lnk
0x3fc992a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell.lnk
0x3fc99930	\Program Files\Common Files\Microsoft Shared\ink\mip.exe
0x3fc9b070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fc9b250	\Windows\System32\en-US\mspaint.exe.mui
0x3fc9e310	\Windows\System32\en-US\MFC42u.dll.mui
0x3fca7600	\Windows\Fonts\StaticCache.dat
0x3fca7970	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TM.blf
0x3fca8520	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x3fca8770	\Windows\System32\UIRibbonRes.dll
0x3fcadad0	\Windows\debug\WIA\wiatrace.log
0x3fcaf500	\Windows\System32
0x3fcb0860	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fcb4810	\Windows\System32\sti.dll
0x3fcb94c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fcb9610	\Windows\debug\WIA\wiatrace.log
0x3fcb9c50	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fcba070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fcba710	\Windows\System32\consent.exe
0x3fcbabb0	\Windows\System32\en-US\KernelBase.dll.mui
0x3fcbaf20	\Windows\System32\en-US\UIRibbon.dll.mui
0x3fcc3990	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fcce4a0	\Windows\System32\en-US\KernelBase.dll.mui
0x3fcf2490	\Windows\System32\en-US\wdmaud.drv.mui
0x3fcf3840	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Credentials
0x3fcf4a40	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fcf6860	\Users\Alissa Simpson\AppData\Local\Microsoft\Credentials
0x3fcf6d80	\Device\HarddiskVolume2\Users\Alissa Simpson\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x3fcf7070	\$Directory
0x3fcf7bb0	\Users\ALISSA~1\AppData\Local\Temp\FXSAPIDebugLogFile.txt
0x3fcf7d00	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fcf7e50	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1
0x3fcf9f20	\Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TM
0x3fcfb310	\wkssvc
0x3fcff490	\srvsvc
0x3fd01810	\Windows\System32\GroupPolicyUsers\S-1-5-21-3073570648-3149397540-2269648332-1003\gpt.ini
0x3fd021a0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x3fd04d50	\Users\Alissa Simpson\Links
0x3fd3a850	\Windows\System32
0x3fd3c070	\Windows\System32
0x3fd3f070	\Windows\winsxs\Manifests\x86_microsoft.windows.isolationautomation_6595b64144ccf1df_1.0.0.0_none_35d357a66c38ade4.manifest
0x3fd434d0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd44680	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd44d60	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x3fd44eb0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x3fd45070	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x3fd452c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd45f20	\Windows\System32\C_1254.NLS
0x3fd469b0	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x3fd46d10	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries\Videos.library-ms
0x3fd4b2c0	\Windows\System32\C_850.NLS
0x3fd51df0	\Windows\System32
0x3fd52290	\Users\Alissa Simpson\Links
0x3fd5e8f0	\Users\Alissa Simpson\AppData\Local\IconCache.db
0x3fd5ea40	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd62610	\samr
0x3fd65350	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd68680	\Users\SmartNet\Downloads\DumpIt\SMARTNET-PC-20191211-143755.raw
0x3fd69070	\Windows\System32\wow64.dll
0x3fd69a70	\Windows\Media\Windows User Account Control.wav
0x3fd72340	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd73b30	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd744b0	\$Directory
0x3fd75070	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Desktop.ini
0x3fd753e0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries\Documents.library-ms
0x3fd78a30	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fd792a0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd7a5b0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x3fd7aa10	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd7e070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd806c0	\Windows\System32\en-US\KernelBase.dll.mui
0x3fd82750	\Windows\System32
0x3fd83a90	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0x3fd83f20	\Windows\Fonts\StaticCache.dat
0x3fd86100	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Caches\cversions.1.db
0x3fd867a0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3fd868f0	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui
0x3fd86c60	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3
0x3fd87070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd87510	\$Directory
0x3fd88070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd881e0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini
0x3fd88330	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000002.db
0x3fd89170	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Burn\Burn\desktop.ini
0x3fd8a7e0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd8b7c0	\$Directory
0x3fd8bcb0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini
0x3fd8c2c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd8d3f0	\Users\Public\Desktop
0x3fd8d970	\Users\Public\Desktop
0x3fd8dbe0	\Users\Alissa Simpson\Desktop
0x3fd8df20	\Users\Alissa Simpson\Desktop
0x3fd8e5f0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows Explorer.lnk
0x3fd8ea20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Burn
0x3fd8ef20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Burn
0x3fd8fb50	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows Media Player.lnk
0x3fd90540	\$Directory
0x3fd90ac0	\$Directory
0x3fd90c10	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\desktop.ini
0x3fd91d60	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini
